FID,Genus_species,Persistence,Family,Genus,Repro_strategy,M_wing_color,z.temp.change,z.all.burned,z.high.burned,z.hist.temp,z.per.obs,z.size,gen.spec,z.bio5,Change_mean_temp,future_change
1664,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-2.071644763,1.467719697,2.253469652,0.698675096,-0.077195922,1.200951228,spec,0.584504912,0.145112082,0.290224164
1665,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-2.136343804,1.282999067,2.033071629,0.890587274,-0.841292246,1.200951228,spec,0.584504912,0.134068085,0.268136171
1666,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-1.297623015,0.638924024,1.323538322,1.06310854,-0.278179544,1.200951228,spec,0.584504912,0.277236047,0.554472093
1667,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-1.185940424,0.447533861,-0.243333809,1.584446852,-0.524163618,1.200951228,spec,0.584504912,0.296300042,0.592600083
1673,Rhionaeschna_multicolor,0,Aeshnidae,Rhionaeschna,f,n,1.432537117,0.239766123,0.63365881,0.017605515,-2.052356266,1.200951228,spec,0.584504912,0.743268921,1.486537842
1765,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-1.467425779,0.921061005,1.989341583,0.644592662,-0.841292246,1.200951228,spec,0.584504912,0.248251054,0.496502109
1779,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,2.35649614,0.385242408,0.202617175,0.357198172,-0.841292246,1.200951228,spec,0.584504912,0.900986878,1.801973756
1780,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,2.820725238,0.378821956,-0.843582062,0.518040867,-2.052356266,1.200951228,spec,0.584504912,0.980229857,1.960459713
1867,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-2.097356832,1.256121249,2.074186352,0.367454946,-0.524163618,1.200951228,spec,0.584504912,0.140723083,0.281446167
1881,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,2.585479429,-0.194458142,-0.843582062,0.393351103,-1.288259942,1.200951228,spec,0.584504912,0.940073868,1.880147735
1983,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,2.134712699,-0.733908886,-0.843582062,0.18335676,-0.841292246,1.200951228,spec,0.584504912,0.863128888,1.726257777
2067,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-0.169584327,1.155829069,1.638799495,0.780300831,-0.524163618,1.200951228,spec,0.584504912,0.469789995,0.939579989
2079,Rhionaeschna_multicolor,0,Aeshnidae,Rhionaeschna,f,n,0.754286822,0.457494997,0.971143346,-1.212232445,-0.077195922,1.200951228,spec,0.584504912,0.627492952,1.254985904
2167,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,0.237713833,0.38523025,0.933734442,0.404939235,-0.077195922,1.200951228,spec,0.584504912,0.539314976,1.078629952
2168,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,0.227889467,0.888006102,1.48913724,0.841689752,0.485916779,1.200951228,spec,0.584504912,0.537637976,1.075275952
2169,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,0.347316728,1.090522294,2.105609484,-0.156252714,-0.278179544,1.200951228,spec,0.584504912,0.558023971,1.116047942
2269,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,0.537371627,1.255918637,2.073670472,0.89607097,-0.077195922,1.200951228,spec,0.584504912,0.590465962,1.180931924
2271,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,0.069176461,1.168902645,1.46638134,-0.47624574,0.590982716,1.200951228,spec,0.584504912,0.510545984,1.021091967
2372,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,0.053136442,1.287351462,1.756877772,-0.078293863,-0.077195922,1.200951228,spec,0.584504912,0.507807984,1.015615969
2386,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-0.440770793,-0.056633679,-0.843582062,-0.25054456,-0.524163618,1.200951228,spec,0.584504912,0.423499007,0.846998014
2387,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-0.316832644,0.444407347,-0.843582062,-0.328113814,0.932884476,1.200951228,spec,0.584504912,0.444655001,0.889310003
2486,Rhionaeschna_multicolor,0,Aeshnidae,Rhionaeschna,f,n,-0.241254743,0.834252601,1.003655356,-0.391601328,-0.524163618,1.200951228,spec,0.584504912,0.457555998,0.915111996
2489,Rhionaeschna_multicolor,0,Aeshnidae,Rhionaeschna,f,n,-0.580221716,0.36907049,-0.129087719,-0.441886824,0.856829634,1.200951228,spec,0.584504912,0.399695014,0.799390027
2571,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-1.340359298,0.270322011,0.210426988,-0.296880831,-0.524163618,1.200951228,spec,0.584504912,0.269941049,0.539882097
2688,Rhionaeschna_multicolor,1,Aeshnidae,Rhionaeschna,f,n,-0.003109076,0.213474126,0.396873142,-0.737506953,0.485916779,1.200951228,spec,0.584504912,0.498206987,0.996413974
2903,Somatochlora_minor,0,Corduliidae,Somatochlora,f,y,-0.301548345,-0.092409105,-0.135103591,-1.509714605,-2.052356266,0.011907391,gen,-2.223251149,0.447264001,0.894528001
3017,Somatochlora_minor,0,Corduliidae,Somatochlora,f,y,0.583283108,-1.809332906,-0.843582062,-1.193275976,-0.278179544,0.011907391,gen,-2.223251149,0.59830296,1.19660592
3086,Somatochlora_minor,0,Corduliidae,Somatochlora,f,y,-1.566495454,1.23754449,2.402374649,-0.931743634,-1.288259942,0.011907391,gen,-2.223251149,0.231340059,0.462680118
2170,Somatochlora_semicircularis,1,Corduliidae,Somatochlora,f,y,1.087500947,0.942446786,1.553933599,-0.150870295,-0.278179544,0.243775001,spec,-2.255031751,0.684371937,1.368743873
2181,Somatochlora_semicircularis,1,Corduliidae,Somatochlora,f,y,1.50073942,0.943153007,2.074563307,-1.63450602,-0.524163618,0.243775001,spec,-2.255031751,0.754910918,1.509821835
2282,Somatochlora_semicircularis,0,Corduliidae,Somatochlora,f,y,1.262060649,0.846903501,1.82990164,-1.169072559,-0.077195922,0.243775001,spec,-2.255031751,0.714168929,1.428337857
2482,Somatochlora_semicircularis,0,Corduliidae,Somatochlora,f,y,0.601437973,0.373290541,0.709611485,-1.183323778,-0.077195922,0.243775001,spec,-2.255031751,0.601401959,1.202803918
2685,Somatochlora_semicircularis,0,Corduliidae,Somatochlora,f,y,-0.560701867,0.416875088,0.641831036,-0.620044262,-2.052356266,0.243775001,spec,-2.255031751,0.403027013,0.806054025
2686,Somatochlora_semicircularis,0,Corduliidae,Somatochlora,f,y,-0.859422334,0.696309011,0.96719022,-0.677370909,-0.524163618,0.243775001,spec,-2.255031751,0.352036026,0.704072053
2884,Somatochlora_semicircularis,1,Corduliidae,Somatochlora,f,y,-1.137591892,0.335714866,0.900280836,-1.067926046,-0.524163618,0.243775001,spec,-2.255031751,0.304553039,0.609106078
3079,Somatochlora_semicircularis,1,Corduliidae,Somatochlora,f,y,-2.643807141,0.534158809,0.557211727,-0.8051412,-0.077195922,0.243775001,spec,-2.255031751,0.047445109,0.094890217
3186,Somatochlora_semicircularis,0,Corduliidae,Somatochlora,f,y,-0.595353699,0.812620219,1.73793564,-1.236960745,0.856829634,0.243775001,spec,-2.255031751,0.397112014,0.794224029
2302,Somatochlora_walshii,0,Corduliidae,Somatochlora,f,y,-0.353880519,-1.825743599,-0.843582062,-0.450417413,1.250013103,0.046090642,spec,-1.746011798,0.438331003,0.876662006
2403,Somatochlora_walshii,0,Corduliidae,Somatochlora,f,y,-0.266222808,-1.825743599,-0.843582062,-0.614357452,1.834955389,0.046090642,spec,-1.746011798,0.453293999,0.906587998
1483,Stylogomphus_albistylus,0,Gomphidae,Stylogomphus,p,n,1.023329152,0.958111065,-0.380902396,0.785954007,-2.052356266,-0.99072462,spec,-0.977313957,0.67341794,1.346835879
1590,Stylogomphus_albistylus,0,Gomphidae,Stylogomphus,p,n,-1.032130814,-0.586324396,-0.476074266,0.637551512,-0.524163618,-0.99072462,spec,-0.977313957,0.322555034,0.645110069
1688,Stylogomphus_albistylus,0,Gomphidae,Stylogomphus,p,n,-1.275478649,-0.101421034,-0.572189019,0.596304295,0.09273331,-0.99072462,spec,-0.977313957,0.281016046,0.562032091
1695,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,0.41191032,0.479298915,0.049024985,0.029588849,-2.052356266,-0.99072462,spec,-0.977313957,0.569049968,1.138099936
1786,Stylogomphus_albistylus,0,Gomphidae,Stylogomphus,p,n,0.900047132,0.076060189,-0.843582062,0.417892918,0.856829634,-0.99072462,spec,-0.977313957,0.652373945,1.304747891
1796,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,-0.230586782,0.432120392,-0.70088748,0.264988288,-0.841292246,-0.99072462,spec,-0.977313957,0.459376997,0.918753995
2000,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,0.320028776,0.401340377,0.286295067,-0.362912591,1.00402903,-0.99072462,spec,-0.977313957,0.553365972,1.106731944
2100,Stylogomphus_albistylus,0,Gomphidae,Stylogomphus,p,n,-0.064744228,-1.825690467,-0.843582062,-0.064719814,1.133868098,-0.99072462,spec,-0.977313957,0.48768599,0.97537198
2101,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,-0.736509386,-1.044927343,-0.843582062,-0.398219247,1.30379733,-0.99072462,spec,-0.977313957,0.373017021,0.746034042
2102,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,-0.975609956,0.582753737,0.050483502,-0.260141169,1.070859065,-0.99072462,spec,-0.977313957,0.332203032,0.664406063
2402,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,-0.050754613,-1.796306188,-0.843582062,-0.670956103,1.495997177,-0.99072462,spec,-0.977313957,0.490073989,0.980147978
2403,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,-0.266222808,-1.825743599,-0.843582062,-0.614357452,1.834955389,-0.99072462,spec,-0.977313957,0.453293999,0.906587998
2811,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,0.430176493,-1.825743599,-0.843582062,-1.340070565,1.070859065,-0.99072462,spec,-0.977313957,0.572167967,1.144335934
2812,Stylogomphus_albistylus,1,Gomphidae,Stylogomphus,p,n,-0.225273306,-1.407425461,-0.843582062,-1.172034618,0.590982716,-0.99072462,spec,-0.977313957,0.460283997,0.920567994
470,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.856531695,-1.17362579,-0.843582062,2.083477226,-0.524163618,-0.39072966,spec,0.691482611,0.644945947,1.289891895
869,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,2.056598155,-0.021819164,-0.843582062,1.878442071,-1.288259942,-0.39072966,spec,0.691482611,0.849794892,1.699589784
975,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,2.332980932,-0.121235353,-0.674185001,1.34845489,0.09273331,-0.39072966,spec,0.691482611,0.896972879,1.793945758
1075,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,2.334902454,0.230926156,-0.384882028,1.360912281,-2.052356266,-0.39072966,spec,0.691482611,0.897300879,1.794601758
1078,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.749658497,-0.489135707,-0.276095558,1.364212739,-0.841292246,-0.39072966,spec,0.691482611,0.797400906,1.594801812
1085,Sympetrum_corruptum,0,Libellulidae,Sympetrum,p,n,-0.659543069,0.75125248,-0.196453991,1.294378249,-2.052356266,-0.39072966,spec,0.691482611,0.386155017,0.772310034
1167,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.279430502,1.092345214,1.287919937,1.234868176,-0.077195922,-0.39072966,spec,0.691482611,0.717133928,1.434267856
1268,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.671971609,0.808189626,1.228196058,1.133467538,-1.288259942,-0.39072966,spec,0.691482611,0.78413991,1.568279819
1269,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.883579186,0.131148829,-0.573958275,0.799697536,-2.052356266,-0.39072966,spec,0.691482611,0.8202609,1.6405218
1370,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.697349755,1.47300914,1.917395821,0.059479264,0.09273331,-0.39072966,spec,0.691482611,0.788471908,1.576943817
1374,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.808505099,0.808822956,-0.71276918,0.952991577,0.590982716,-0.39072966,spec,0.691482611,0.807445903,1.614891807
1380,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.491295844,0.265096682,-0.696609877,0.955733518,-0.278179544,-0.39072966,spec,0.691482611,0.753298918,1.506597836
1463,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-2.045692503,0.771292568,1.59217467,0.739070618,-1.288259942,-0.39072966,spec,0.691482611,0.149542081,0.299084162
1470,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,2.107682513,1.33076784,1.827691038,-0.054699974,-0.077195922,-0.39072966,spec,0.691482611,0.85851489,1.717029779
1563,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-2.420734874,-0.585182583,-0.551435726,0.769265609,-1.288259942,-0.39072966,spec,0.691482611,0.085523098,0.171046197
1564,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.586097318,1.114528438,1.364202576,0.79624479,-0.077195922,-0.39072966,spec,0.691482611,0.22799406,0.45598812
1565,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.641259051,1.249297398,1.905571699,0.98729948,-0.524163618,-0.39072966,spec,0.691482611,0.218578063,0.437156125
1663,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-2.175893173,0.394782484,0.756124907,0.338427812,-1.288259942,-0.39072966,spec,0.691482611,0.127317087,0.254634174
1664,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-2.071644763,1.467719697,2.253469652,0.698675096,-0.077195922,-0.39072966,spec,0.691482611,0.145112082,0.290224164
1665,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-2.136343804,1.282999067,2.033071629,0.890587274,-0.841292246,-0.39072966,spec,0.691482611,0.134068085,0.268136171
1666,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.297623015,0.638924024,1.323538322,1.06310854,-0.278179544,-0.39072966,spec,0.691482611,0.277236047,0.554472093
1667,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.185940424,0.447533861,-0.243333809,1.584446852,-0.524163618,-0.39072966,spec,0.691482611,0.296300042,0.592600083
1765,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.467425779,0.921061005,1.989341583,0.644592662,-0.841292246,-0.39072966,spec,0.691482611,0.248251054,0.496502109
1768,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.164370171,0.377875521,0.694343704,1.637931156,-2.052356266,-0.39072966,spec,0.691482611,0.299982041,0.599964081
1776,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,2.58389183,0.383376862,0.763120501,-0.725016114,-0.278179544,-0.39072966,spec,0.691482611,0.939802868,1.879605735
1782,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,2.626710129,1.148028348,-0.843582062,0.641342843,0.09273331,-0.39072966,spec,0.691482611,0.947111866,1.894223731
1867,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-2.097356832,1.256121249,2.074186352,0.367454946,-0.524163618,-0.39072966,spec,0.691482611,0.140723083,0.281446167
1868,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.654077007,0.109285567,0.097309304,1.066815225,-1.288259942,-0.39072966,spec,0.691482611,0.216390063,0.432780126
1874,Sympetrum_corruptum,0,Libellulidae,Sympetrum,p,n,0.56716693,-0.28468176,0.275997424,0.208728034,-2.052356266,-0.39072966,spec,0.691482611,0.595551961,1.191103921
1882,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,2.725738796,-0.857034424,-0.843582062,0.363799087,-1.288259942,-0.39072966,spec,0.691482611,0.964015861,1.928031722
1885,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.238932089,1.330581274,-0.843582062,0.350309497,-2.052356266,-0.39072966,spec,0.691482611,0.71022093,1.420441859
1968,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-1.40763599,1.185673237,1.927301463,-0.761304143,-0.841292246,-0.39072966,spec,0.691482611,0.258457052,0.516914104
1979,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,1.82158082,0.387795783,0.52606152,-1.128096098,-2.052356266,-0.39072966,spec,0.691482611,0.809677903,1.619355806
2066,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.34393649,0.398789853,1.413627665,0.152230846,-2.052356266,-0.39072966,spec,0.691482611,0.557446971,1.114893942
2067,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-0.169584327,1.155829069,1.638799495,0.780300831,-0.524163618,-0.39072966,spec,0.691482611,0.469789995,0.939579989
2069,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-0.21011789,0.985877803,1.496044892,-0.854902001,-0.278179544,-0.39072966,spec,0.691482611,0.462870996,0.925741993
2167,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.237713833,0.38523025,0.933734442,0.404939235,-0.077195922,-0.39072966,spec,0.691482611,0.539314976,1.078629952
2168,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.227889467,0.888006102,1.48913724,0.841689752,0.485916779,-0.39072966,spec,0.691482611,0.537637976,1.075275952
2195,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-0.79507479,-1.825743599,-0.843582062,-0.354246905,0.932884476,-0.39072966,spec,0.691482611,0.363020023,0.726040047
2269,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.537371627,1.255918637,2.073670472,0.89607097,-0.077195922,-0.39072966,spec,0.691482611,0.590465962,1.180931924
2270,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.180220497,0.929937776,1.960175472,-0.527936028,0.590982716,-0.39072966,spec,0.691482611,0.529500978,1.059001957
2272,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.531226273,0.602272934,0.522792415,0.13797944,-1.288259942,-0.39072966,spec,0.691482611,0.589416962,1.178833925
2371,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-0.050444123,1.524060566,2.702841667,-0.34128201,0.856829634,-0.39072966,spec,0.691482611,0.490126989,0.980253978
2372,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,0.053136442,1.287351462,1.756877772,-0.078293863,-0.077195922,-0.39072966,spec,0.691482611,0.507807984,1.015615969
2403,Sympetrum_corruptum,0,Libellulidae,Sympetrum,p,n,-0.266222808,-1.825743599,-0.843582062,-0.614357452,1.834955389,-0.39072966,spec,0.691482611,0.453293999,0.906587998
2486,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-0.241254743,0.834252601,1.003655356,-0.391601328,-0.524163618,-0.39072966,spec,0.691482611,0.457555998,0.915111996
2688,Sympetrum_corruptum,1,Libellulidae,Sympetrum,p,n,-0.003109076,0.213474126,0.396873142,-0.737506953,0.485916779,-0.39072966,spec,0.691482611,0.498206987,0.996413974
3186,Sympetrum_corruptum,0,Libellulidae,Sympetrum,p,n,-0.595353699,0.812620219,1.73793564,-1.236960745,0.856829634,-0.39072966,spec,0.691482611,0.397112014,0.794224029
2371,Sympetrum_costiferum,1,Libellulidae,Sympetrum,p,y,-0.050444123,1.524060566,2.702841667,-0.34128201,0.856829634,-0.39072966,spec,0.691482611,0.490126989,0.980253978
2387,Sympetrum_costiferum,0,Libellulidae,Sympetrum,p,y,-0.316832644,0.444407347,-0.843582062,-0.328113814,0.932884476,-0.39072966,spec,0.691482611,0.444655001,0.889310003
2397,Sympetrum_costiferum,1,Libellulidae,Sympetrum,p,y,-0.762819002,-1.797241412,-0.843582062,-0.672564009,0.686900402,-0.39072966,spec,0.691482611,0.368526022,0.737052044
2589,Sympetrum_costiferum,1,Libellulidae,Sympetrum,p,y,-0.750897366,0.295453565,-0.415180757,-0.485554588,-1.288259942,-0.39072966,spec,0.691482611,0.370561021,0.741122043
2895,Sympetrum_costiferum,1,Libellulidae,Sympetrum,p,y,-1.057801875,0.036541212,-0.843582062,-1.221575302,-0.841292246,-0.39072966,spec,0.691482611,0.318173036,0.636346071
2917,Sympetrum_costiferum,0,Libellulidae,Sympetrum,p,y,0.377955625,-1.807618277,-0.843582062,-1.088135018,-2.052356266,-0.39072966,spec,0.691482611,0.563253969,1.126507939
1777,Sympetrum_danae,1,Libellulidae,Sympetrum,p,n,2.699517055,0.710338872,0.683278347,-0.881508962,-1.288259942,-1.185365746,spec,-2.26124426,0.959539862,1.919079725
2069,Sympetrum_danae,1,Libellulidae,Sympetrum,p,n,-0.21011789,0.985877803,1.496044892,-0.854902001,-0.278179544,-1.185365746,spec,-2.26124426,0.462870996,0.925741993
2170,Sympetrum_danae,1,Libellulidae,Sympetrum,p,n,1.087500947,0.942446786,1.553933599,-0.150870295,-0.278179544,-1.185365746,spec,-2.26124426,0.684371937,1.368743873
2371,Sympetrum_danae,0,Libellulidae,Sympetrum,p,n,-0.050444123,1.524060566,2.702841667,-0.34128201,0.856829634,-1.185365746,spec,-2.26124426,0.490126989,0.980253978
2812,Sympetrum_danae,0,Libellulidae,Sympetrum,p,n,-0.225273306,-1.407425461,-0.843582062,-1.172034618,0.590982716,-1.185365746,spec,-2.26124426,0.460283997,0.920567994
2885,Sympetrum_danae,0,Libellulidae,Sympetrum,p,n,-0.909159283,0.592796729,1.457422237,-1.033025805,-1.288259942,-1.185365746,spec,-2.26124426,0.343546029,0.687092057
2984,Sympetrum_danae,1,Libellulidae,Sympetrum,p,n,-1.468767329,1.205171976,2.226690622,-1.017471257,-1.288259942,-1.185365746,spec,-2.26124426,0.248022054,0.496044109
3085,Sympetrum_danae,1,Libellulidae,Sympetrum,p,n,-1.176496848,0.958140232,1.769283092,-1.066910477,-0.841292246,-1.185365746,spec,-2.26124426,0.297912041,0.595824082
1675,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,2.371768723,0.933126544,1.693415014,-0.251763056,-0.524163618,-0.99072462,spec,-1.368026928,0.903593877,1.807187755
2195,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,-0.79507479,-1.825743599,-0.843582062,-0.354246905,0.932884476,-0.99072462,spec,-1.368026928,0.363020023,0.726040047
2271,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,0.069176461,1.168902645,1.46638134,-0.47624574,0.590982716,-0.99072462,spec,-1.368026928,0.510545984,1.021091967
2296,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,-0.807834163,-0.352194586,-0.843582062,-0.472285116,0.686900402,-0.99072462,spec,-1.368026928,0.360842024,0.721684048
2489,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,-0.580221716,0.36907049,-0.129087719,-0.441886824,0.856829634,-0.99072462,spec,-1.368026928,0.399695014,0.799390027
2510,Sympetrum_internum,1,Libellulidae,Sympetrum,p,y,0.946796349,-1.204443136,-0.725689461,-0.474468355,1.404080795,-0.99072462,spec,-1.368026928,0.660353943,1.320707886
2588,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,-0.290487878,0.415937325,-0.219030403,-0.418428219,-2.052356266,-0.99072462,spec,-1.368026928,0.449152,0.898304
2611,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,0.715909113,-1.569563006,-0.843582062,-0.624190995,-1.288259942,-0.99072462,spec,-1.368026928,0.620941954,1.241883908
2612,Sympetrum_internum,1,Libellulidae,Sympetrum,p,y,0.690583691,-1.825743599,-0.843582062,-0.567592344,-0.278179544,-0.99072462,spec,-1.368026928,0.616618955,1.23323791
2613,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,0.604876793,-1.381451045,-0.843582062,-0.631508507,-0.841292246,-0.99072462,spec,-1.368026928,0.601988959,1.203977918
2688,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,-0.003109076,0.213474126,0.396873142,-0.737506953,0.485916779,-0.99072462,spec,-1.368026928,0.498206987,0.996413974
2712,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,0.314551268,-1.654381795,-0.843582062,-0.838281246,-1.288259942,-0.99072462,spec,-1.368026928,0.552430972,1.104861945
2775,Sympetrum_internum,0,Libellulidae,Sympetrum,p,y,-1.725495516,1.170785903,2.026232577,-0.582215783,-2.052356266,-0.99072462,spec,-1.368026928,0.204199066,0.408398133
2812,Sympetrum_internum,1,Libellulidae,Sympetrum,p,y,-0.225273306,-1.407425461,-0.843582062,-1.172034618,0.590982716,-0.99072462,spec,-1.368026928,0.460283997,0.920567994
2895,Sympetrum_internum,1,Libellulidae,Sympetrum,p,y,-1.057801875,0.036541212,-0.843582062,-1.221575302,-0.841292246,-0.99072462,spec,-1.368026928,0.318173036,0.636346071
3085,Sympetrum_internum,1,Libellulidae,Sympetrum,p,y,-1.176496848,0.958140232,1.769283092,-1.066910477,-0.841292246,-0.99072462,spec,-1.368026928,0.297912041,0.595824082
2083,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,1.317245814,-0.566030344,-0.742824951,0.048020624,-0.841292246,-0.852224237,gen,-1.092221281,0.723588926,1.447177852
2101,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.736509386,-1.044927343,-0.843582062,-0.398219247,1.30379733,-0.852224237,gen,-1.092221281,0.373017021,0.746034042
2170,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,1.087500947,0.942446786,1.553933599,-0.150870295,-0.278179544,-0.852224237,gen,-1.092221281,0.684371937,1.368743873
2195,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.79507479,-1.825743599,-0.843582062,-0.354246905,0.932884476,-0.852224237,gen,-1.092221281,0.363020023,0.726040047
2203,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.846440346,-1.030681252,-0.826017319,-0.343245318,0.775136119,-0.852224237,gen,-1.092221281,0.354252026,0.708504052
2301,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.336457942,-1.825743599,-0.843582062,-0.554441339,1.35507904,-0.852224237,gen,-1.092221281,0.441305002,0.882610004
2371,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.050444123,1.524060566,2.702841667,-0.34128201,0.856829634,-0.852224237,gen,-1.092221281,0.490126989,0.980253978
2387,Sympetrum_obtrusum,0,Libellulidae,Sympetrum,p,y,-0.316832644,0.444407347,-0.843582062,-0.328113814,0.932884476,-0.852224237,gen,-1.092221281,0.444655001,0.889310003
2397,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.762819002,-1.797241412,-0.843582062,-0.672564009,0.686900402,-0.852224237,gen,-1.092221281,0.368526022,0.737052044
2398,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.555921496,-0.721820885,-0.843582062,-0.677810957,0.686900402,-0.852224237,gen,-1.092221281,0.403843012,0.807686025
2402,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.050754613,-1.796306188,-0.843582062,-0.670956103,1.495997177,-0.852224237,gen,-1.092221281,0.490073989,0.980147978
2403,Sympetrum_obtrusum,1,Libellulidae,Sympetrum,p,y,-0.266222808,-1.825743599,-0.843582062,-0.614357452,1.834955389,-0.852224237,gen,-1.092221281,0.453293999,0.906587998
