FID,Persistence,Family,Genus,Genus_species,Repro_strategy,M_wing_color,z.temp.change,z.burned
2403,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.266222808,-0.974789473
2403,1,Corduliidae,Macromia,Macromia_illinoiensis,f,n,-0.266222808,-0.974789473
2403,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.266222808,-0.974789473
2403,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-0.266222808,-0.974789473
2403,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.266222808,-0.974789473
2403,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.266222808,-0.974789473
2403,0,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,-0.266222808,-0.974789473
2403,1,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.266222808,-0.974789473
2403,1,Gomphidae,Hagenius,Hagenius_brevistylus,f,n,-0.266222808,-0.974789473
2403,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.266222808,-0.974789473
2403,1,Aeshnidae,Anax,Anax_junius,f,n,-0.266222808,-0.974789473
2403,1,Corduliidae,Epitheca,Epitheca_canis,f,y,-0.266222808,-0.974789473
2403,1,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,-0.266222808,-0.974789473
2403,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.266222808,-0.974789473
2403,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.266222808,-0.974789473
2403,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.266222808,-0.974789473
2403,1,Libellulidae,Pantala,Pantala_flavescens,f,n,-0.266222808,-0.974789473
2403,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,-0.266222808,-0.974789473
2403,1,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,-0.266222808,-0.974789473
2403,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.266222808,-0.974789473
2403,1,Gomphidae,Stylogomphus,Stylogomphus_albistylus,p,n,-0.266222808,-0.974789473
2403,1,Corduliidae,Didymops,Didymops_transversa,f,y,-0.266222808,-0.974789473
2403,1,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,-0.266222808,-0.974789473
2403,1,Cordulegastridae,Cordulegaster,Cordulegaster_maculata,f,n,-0.266222808,-0.974789473
2403,1,Libellulidae,Libellula,Libellula_incesta,p,n,-0.266222808,-0.974789473
2403,0,Corduliidae,Somatochlora,Somatochlora_walshii,f,y,-0.266222808,-0.974789473
2404,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.022421386,-0.435193427
2405,0,Corduliidae,Didymops,Didymops_transversa,f,y,0.062521435,-0.974789473
2408,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,0.403562245,0.342219123
2408,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,0.403562245,0.342219123
2408,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.403562245,0.342219123
2408,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,0.403562245,0.342219123
2408,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,0.403562245,0.342219123
2408,1,Libellulidae,Libellula,Libellula_incesta,p,n,0.403562245,0.342219123
2471,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.393330297,1.276229736
2471,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.393330297,1.276229736
2473,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.062482925,1.206447896
2482,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,0.601437973,0.68652098
2482,0,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,0.601437973,0.68652098
2482,0,Corduliidae,Somatochlora,Somatochlora_semicircularis,f,y,0.601437973,0.68652098
2482,1,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,0.601437973,0.68652098
2482,1,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,0.601437973,0.68652098
2482,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,0.601437973,0.68652098
2486,0,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.241254743,1.551063078
2486,0,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,-0.241254743,1.551063078
2486,0,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.241254743,1.551063078
2486,1,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,-0.241254743,1.551063078
2488,0,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.764775674,0.816197537
2488,0,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.764775674,0.816197537
2488,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.764775674,0.816197537
2489,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-0.580221716,0.031961442
2489,0,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,-0.580221716,0.031961442
2489,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.580221716,0.031961442
2489,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.580221716,0.031961442
2489,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,-0.580221716,0.031961442
2489,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.580221716,0.031961442
2489,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.580221716,0.031961442
2489,0,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.580221716,0.031961442
2489,1,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-0.580221716,0.031961442
2489,0,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.580221716,0.031961442
2489,1,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.580221716,0.031961442
2489,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.580221716,0.031961442
2489,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.580221716,0.031961442
2489,0,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,-0.580221716,0.031961442
2496,0,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.545423427,-0.938488172
2496,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.545423427,-0.938488172
2496,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.545423427,-0.938488172
2496,1,Aeshnidae,Anax,Anax_junius,f,n,-0.545423427,-0.938488172
2497,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.609437047,-0.974789473
2497,1,Aeshnidae,Anax,Anax_junius,f,n,-0.609437047,-0.974789473
2497,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.609437047,-0.974789473
2497,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.609437047,-0.974789473
2497,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.609437047,-0.974789473
2498,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.91240478,-0.974789473
2498,1,Aeshnidae,Anax,Anax_junius,f,n,-0.91240478,-0.974789473
2498,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.91240478,-0.974789473
2498,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.91240478,-0.974789473
2500,0,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.219942255,-0.499645327
2500,1,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,-0.219942255,-0.499645327
2504,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.030236355,-0.974789473
2504,0,Libellulidae,Libellula,Libellula_luctuosa,p,y,0.030236355,-0.974789473
2504,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,0.030236355,-0.974789473
2504,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.030236355,-0.974789473
2504,0,Aeshnidae,Aeshna,Aeshna_constricta,f,n,0.030236355,-0.974789473
2504,0,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,0.030236355,-0.974789473
2504,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.030236355,-0.974789473
2505,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,0.281545617,-0.796571617
2505,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,0.281545617,-0.796571617
2506,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.32497318,-0.974789473
2506,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,0.32497318,-0.974789473
2506,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.32497318,-0.974789473
2506,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.32497318,-0.974789473
2507,1,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,0.114859468,-0.974789473
2507,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,0.114859468,-0.974789473
2507,0,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.114859468,-0.974789473
2508,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.007016561,-0.974789473
2509,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,0.390996197,0.518266098
2509,1,Aeshnidae,Anax,Anax_junius,f,n,0.390996197,0.518266098
2510,1,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,0.946796349,-0.974789473
2510,1,Aeshnidae,Anax,Anax_junius,f,n,0.946796349,-0.974789473
2510,0,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,0.946796349,-0.974789473
2510,0,Libellulidae,Leucorrhinia,Leucorrhinia_frigida,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,0.946796349,-0.974789473
2510,0,Corduliidae,Epitheca,Epitheca_canis,f,y,0.946796349,-0.974789473
2510,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Pantala,Pantala_flavescens,f,n,0.946796349,-0.974789473
2510,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,0.946796349,-0.974789473
2510,1,Libellulidae,Sympetrum,Sympetrum_internum,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.946796349,-0.974789473
2510,0,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,0.946796349,-0.974789473
2510,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Libellula,Libellula_incesta,p,n,0.946796349,-0.974789473
2510,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,0.946796349,-0.974789473
2510,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.946796349,-0.974789473
2510,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.946796349,-0.974789473
2510,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,0.946796349,-0.974789473
2510,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,0.946796349,-0.974789473
2510,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.946796349,-0.974789473
2511,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.792916438,-0.974789473
2571,1,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,-1.340359298,0.881815786
2571,1,Libellulidae,Libellula,Libellula_forensis,f,y,-1.340359298,0.881815786
2571,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-1.340359298,0.881815786
2571,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,-1.340359298,0.881815786
2572,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,-1.12940785,1.484649145
2572,1,Libellulidae,Leucorrhinia,Leucorrhinia_glacialis,p,y,-1.12940785,1.484649145
2572,1,Libellulidae,Leucorrhinia,Leucorrhinia_hudsonica,p,y,-1.12940785,1.484649145
2572,1,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,-1.12940785,1.484649145
2574,0,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-0.129232371,1.063105465
2576,0,Libellulidae,Plathemis,Plathemis_lydia,p,y,0.858459075,1.774318113
2582,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,0.397393458,0.67536789
2587,1,Libellulidae,Libellula,Libellula_saturata,p,y,-0.30149562,1.329778036
2587,1,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-0.30149562,1.329778036
2587,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.30149562,1.329778036
2587,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-0.30149562,1.329778036
2588,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-0.290487878,0.977724557
2589,1,Libellulidae,Sympetrum,Sympetrum_costiferum,p,y,-0.750897366,0.35341856
2589,0,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-0.750897366,0.35341856
2596,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.630995584,-0.974789473
2596,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.630995584,-0.974789473
2597,1,Libellulidae,Leucorrhinia,Leucorrhinia_frigida,p,y,-0.502353221,-0.49294343
2597,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.502353221,-0.49294343
2597,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.502353221,-0.49294343
2597,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-0.502353221,-0.49294343
2599,1,Aeshnidae,Anax,Anax_junius,f,n,-0.209555493,-0.383269369
2607,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,0.357059077,-0.974789473
2608,1,Corduliidae,Didymops,Didymops_transversa,f,y,0.166107858,-0.974789473
2608,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.166107858,-0.974789473
2608,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,0.166107858,-0.974789473
2608,1,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,0.166107858,-0.974789473
2608,1,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,0.166107858,-0.974789473
2608,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,0.166107858,-0.974789473
2608,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,0.166107858,-0.974789473
2608,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,0.166107858,-0.974789473
2608,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,0.166107858,-0.974789473
2608,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,0.166107858,-0.974789473
2608,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,0.166107858,-0.974789473
2608,1,Aeshnidae,Aeshna,Aeshna_constricta,f,n,0.166107858,-0.974789473
2608,1,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,0.166107858,-0.974789473
2608,1,Aeshnidae,Anax,Anax_junius,f,n,0.166107858,-0.974789473
2608,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,0.166107858,-0.974789473
2608,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.166107858,-0.974789473
2608,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.166107858,-0.974789473
2609,0,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,0.028560882,-0.974789473
2609,0,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.028560882,-0.974789473
2611,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,0.715909113,-0.974789473
2611,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.715909113,-0.974789473
2612,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,0.690583691,-0.974789473
2612,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.690583691,-0.974789473
2612,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,0.690583691,-0.974789473
2612,1,Libellulidae,Sympetrum,Sympetrum_internum,p,y,0.690583691,-0.974789473
2612,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,0.690583691,-0.974789473
2613,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.604876793,-0.974789473
2613,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,0.604876793,-0.974789473
2613,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,0.604876793,-0.974789473
2683,1,Libellulidae,Libellula,Libellula_saturata,p,y,0.530886491,2.000737624
2685,0,Corduliidae,Somatochlora,Somatochlora_semicircularis,f,y,-0.560701867,0.468431691
2686,0,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,-0.859422334,0.626238268
2686,0,Corduliidae,Somatochlora,Somatochlora_semicircularis,f,y,-0.859422334,0.626238268
2686,0,Libellulidae,Leucorrhinia,Leucorrhinia_proxima,p,y,-0.859422334,0.626238268
2686,0,Aeshnidae,Aeshna,Aeshna_eremita,f,n,-0.859422334,0.626238268
2688,0,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.003109076,0.320411385
2688,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-0.003109076,0.320411385
2688,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,-0.003109076,0.320411385
2688,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,-0.003109076,0.320411385
2688,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-0.003109076,0.320411385
2688,1,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-0.003109076,0.320411385
2688,0,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.003109076,0.320411385
2688,1,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,-0.003109076,0.320411385
2688,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.003109076,0.320411385
2688,1,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,-0.003109076,0.320411385
2695,0,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.762871727,-0.974789473
2696,1,Aeshnidae,Anax,Anax_junius,f,n,-0.915421803,-0.974789473
2696,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.915421803,-0.974789473
2696,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.915421803,-0.974789473
2696,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.915421803,-0.974789473
2696,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.915421803,-0.974789473
2696,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.915421803,-0.974789473
2696,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.915421803,-0.974789473
2696,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.915421803,-0.974789473
2699,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-2.091662566,-0.974789473
2699,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-2.091662566,-0.974789473
2699,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-2.091662566,-0.974789473
2699,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-2.091662566,-0.974789473
2701,0,Gomphidae,Phanogomphus,Gomphus_lividus,p,n,-0.216257386,-0.974789473
2702,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.720994116,0.067553029
2702,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,0.720994116,0.067553029
2702,1,Aeshnidae,Anax,Anax_junius,f,n,0.720994116,0.067553029
2702,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.720994116,0.067553029
2702,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.720994116,0.067553029
2709,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.66955826,-0.974789473
2709,1,Corduliidae,Epitheca,Epitheca_canis,f,y,0.66955826,-0.974789473
2709,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,0.66955826,-0.974789473
2709,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.66955826,-0.974789473
2712,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,0.314551268,-0.974789473
2712,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,0.314551268,-0.974789473
2713,1,Corduliidae,Macromia,Macromia_illinoiensis,f,n,0.428184671,-0.974789473
2713,1,Gomphidae,Hagenius,Hagenius_brevistylus,f,n,0.428184671,-0.974789473
2713,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Leucorrhinia,Leucorrhinia_frigida,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.428184671,-0.974789473
2713,0,Libellulidae,Leucorrhinia,Leucorrhinia_glacialis,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Leucorrhinia,Leucorrhinia_hudsonica,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,0.428184671,-0.974789473
2713,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.428184671,-0.974789473
2713,1,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,0.428184671,-0.974789473
2713,0,Libellulidae,Leucorrhinia,Leucorrhinia_proxima,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.428184671,-0.974789473
2713,1,Libellulidae,Libellula,Libellula_incesta,p,n,0.428184671,-0.974789473
2775,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-1.725495516,1.487641878
2783,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.263220862,0.429010003
2784,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-0.112249165,1.747221229
2785,1,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-0.637199521,1.642594328
2797,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-0.83582511,0.528923435
2797,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.83582511,0.528923435
2797,1,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,-0.83582511,0.528923435
2797,1,Corduliidae,Macromia,Macromia_illinoiensis,f,n,-0.83582511,0.528923435
2797,1,Gomphidae,Hagenius,Hagenius_brevistylus,f,n,-0.83582511,0.528923435
2799,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-1.587186962,-0.579986536
2799,1,Corduliidae,Epitheca,Epitheca_spinigera,f,y,-1.587186962,-0.579986536
2799,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-1.587186962,-0.579986536
2799,1,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,-1.587186962,-0.579986536
2800,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-1.635418328,-0.974789473
2800,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-1.635418328,-0.974789473
2803,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,-0.491913734,-0.435909168
2803,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.491913734,-0.435909168
2811,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.430176493,-0.974789473
2811,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,0.430176493,-0.974789473
2811,1,Cordulegastridae,Cordulegaster,Cordulegaster_maculata,f,n,0.430176493,-0.974789473
2811,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,0.430176493,-0.974789473
2811,1,Aeshnidae,Aeshna,Aeshna_eremita,f,n,0.430176493,-0.974789473
2811,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,0.430176493,-0.974789473
2811,1,Libellulidae,Leucorrhinia,Leucorrhinia_glacialis,p,y,0.430176493,-0.974789473
2811,1,Corduliidae,Epitheca,Epitheca_canis,f,y,0.430176493,-0.974789473
2811,1,Gomphidae,Hagenius,Hagenius_brevistylus,f,n,0.430176493,-0.974789473
2811,1,Corduliidae,Epitheca,Epitheca_spinigera,f,y,0.430176493,-0.974789473
2811,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.430176493,-0.974789473
2811,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.430176493,-0.974789473
2811,1,Libellulidae,Leucorrhinia,Leucorrhinia_hudsonica,p,y,0.430176493,-0.974789473
2811,1,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,0.430176493,-0.974789473
2811,1,Libellulidae,Leucorrhinia,Leucorrhinia_proxima,p,y,0.430176493,-0.974789473
2811,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,0.430176493,-0.974789473
2811,1,Gomphidae,Stylogomphus,Stylogomphus_albistylus,p,n,0.430176493,-0.974789473
2812,0,Libellulidae,Sympetrum,Sympetrum_danae,p,n,-0.225273306,-0.974789473
2812,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.225273306,-0.974789473
2812,1,Gomphidae,Stylogomphus,Stylogomphus_albistylus,p,n,-0.225273306,-0.974789473
2812,1,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-0.225273306,-0.974789473
2812,1,Libellulidae,Leucorrhinia,Leucorrhinia_proxima,p,y,-0.225273306,-0.974789473
2812,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.225273306,-0.974789473
2812,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.225273306,-0.974789473
2812,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.225273306,-0.974789473
2812,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.225273306,-0.974789473
2812,1,Libellulidae,Leucorrhinia,Leucorrhinia_frigida,p,y,-0.225273306,-0.974789473
2812,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,-0.225273306,-0.974789473
2814,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,0.367006467,-0.974789473
2814,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.367006467,-0.974789473
2814,0,Libellulidae,Leucorrhinia,Leucorrhinia_glacialis,p,y,0.367006467,-0.974789473
2814,1,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,0.367006467,-0.974789473
2814,1,Corduliidae,Didymops,Didymops_transversa,f,y,0.367006467,-0.974789473
2814,0,Corduliidae,Epitheca,Epitheca_spinigera,f,y,0.367006467,-0.974789473
2814,1,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,0.367006467,-0.974789473
2814,1,Libellulidae,Leucorrhinia,Leucorrhinia_frigida,p,y,0.367006467,-0.974789473
2814,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.367006467,-0.974789473
